timestep,ep_len_mean,ep_rew_mean,time_elapsed,explained_variance,is_line_search_success,kl_divergence_loss,policy_objective,value_loss,height,list_height,list_reward,list_len
2048,16.776859504132233,2.074380165289256,17.212989807128906,N/A,N/A,N/A,N/A,N/A,0.7317591499409681,"[0.8238095238095238, 0.6523809523809524, 0.8238095238095238, 0.8238095238095238, 0.719047619047619, 0.7761904761904762, 0.7142857142857143, 0.7142857142857143, 0.7142857142857143, 0.780952380952381, 0.7142857142857143, 0.8238095238095238, 0.7142857142857143, 0.8238095238095238, 0.719047619047619, 0.7761904761904762, 0.8238095238095238, 0.7761904761904762, 0.7761904761904762, 0.6523809523809524, 0.7142857142857143, 0.6523809523809524, 0.7142857142857143, 0.7142857142857143, 0.719047619047619, 0.46190476190476193, 0.46190476190476193, 0.7142857142857143, 0.6523809523809524, 0.7142857142857143, 0.8238095238095238, 0.7142857142857143, 0.6523809523809524, 0.6523809523809524, 0.719047619047619, 0.7761904761904762, 0.8238095238095238, 0.7142857142857143, 0.7142857142857143, 0.7142857142857143, 0.7761904761904762, 0.7761904761904762, 0.7142857142857143, 0.7761904761904762, 0.780952380952381, 0.5285714285714286, 0.7142857142857143, 0.7142857142857143, 0.7761904761904762, 0.7761904761904762, 0.8238095238095238, 0.8238095238095238, 0.7142857142857143, 0.8238095238095238, 0.780952380952381, 0.7142857142857143, 0.7761904761904762, 0.7761904761904762, 0.7761904761904762, 0.7761904761904762, 0.7142857142857143, 0.7142857142857143, 0.8238095238095238, 0.7761904761904762, 0.7142857142857143, 0.7142857142857143, 0.7142857142857143, 0.46190476190476193, 0.7761904761904762, 0.780952380952381, 0.6523809523809524, 0.7761904761904762, 0.7142857142857143, 0.8238095238095238, 0.7761904761904762, 0.7761904761904762, 0.7142857142857143, 0.7761904761904762, 0.7761904761904762, 0.719047619047619, 0.7761904761904762, 0.8238095238095238, 0.7761904761904762, 0.7142857142857143, 0.7142857142857143, 0.8238095238095238, 0.8238095238095238, 0.7142857142857143, 0.8238095238095238, 0.780952380952381, 0.6523809523809524, 0.5904761904761905, 0.7761904761904762, 0.8238095238095238, 0.780952380952381, 0.8238095238095238, 0.7761904761904762, 0.7761904761904762, 0.7142857142857143, 0.719047619047619, 0.5904761904761905, 0.6523809523809524, 0.7761904761904762, 0.7142857142857143, 0.7761904761904762, 0.5285714285714286, 0.6523809523809524, 0.5285714285714286, 0.8238095238095238, 0.7142857142857143, 0.7761904761904762, 0.5904761904761905, 0.6523809523809524, 0.7761904761904762, 0.5285714285714286, 0.7142857142857143, 0.7761904761904762, 0.7761904761904762, 0.7761904761904762, 0.719047619047619, 0.7142857142857143]","[1.0, 3.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 1.0, 3.0, 1.0, 3.0, 1.0, 2.0, 2.0, 1.0, 1.0, 1.0, 3.0, 2.0, 3.0, 3.0, 3.0, 2.0, 6.0, 7.0, 3.0, 3.0, 2.0, 1.0, 3.0, 3.0, 3.0, 2.0, 1.0, 1.0, 2.0, 2.0, 2.0, 1.0, 2.0, 3.0, 1.0, 1.0, 5.0, 3.0, 3.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 3.0, 2.0, 1.0, 1.0, 1.0, 3.0, 2.0, 1.0, 2.0, 2.0, 2.0, 2.0, 7.0, 2.0, 1.0, 3.0, 1.0, 2.0, 1.0, 1.0, 2.0, 3.0, 2.0, 2.0, 2.0, 1.0, 1.0, 1.0, 3.0, 2.0, 1.0, 1.0, 2.0, 1.0, 1.0, 3.0, 4.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 4.0, 3.0, 1.0, 2.0, 1.0, 5.0, 3.0, 5.0, 1.0, 2.0, 2.0, 4.0, 3.0, 1.0, 5.0, 2.0, 1.0, 1.0, 1.0, 2.0, 2.0]","[3, 9, 1, 1, 15, 34, 6, 21, 22, 3, 13, 6, 24, 1, 15, 8, 7, 13, 14, 22, 18, 40, 6, 22, 7, 62, 14, 36, 30, 7, 2, 11, 50, 15, 44, 2, 7, 58, 31, 12, 23, 11, 14, 4, 3, 30, 12, 30, 12, 67, 2, 4, 24, 1, 5, 16, 3, 7, 28, 3, 28, 14, 10, 13, 14, 22, 7, 24, 15, 5, 13, 12, 6, 4, 3, 4, 15, 2, 13, 6, 22, 4, 38, 25, 27, 2, 2, 44, 12, 11, 21, 24, 7, 9, 7, 2, 13, 10, 45, 10, 19, 11, 8, 27, 12, 52, 44, 29, 4, 4, 19, 19, 40, 26, 31, 26, 11, 27, 4, 16, 25]"
4096,16.251968503937007,2.354330708661417,20.21810507774353,-0.03779482841491699,1.0,0.007512284442782402,0.039715178310871124,0.5465037579648196,0.7169853768278964,"[0.6523809523809524, 0.7142857142857143, 0.7761904761904762, 0.5952380952380952, 0.7761904761904762, 0.7142857142857143, 0.7142857142857143, 0.5285714285714286, 0.780952380952381, 0.8238095238095238, 0.7761904761904762, 0.7142857142857143, 0.5904761904761905, 0.7761904761904762, 0.7142857142857143, 0.6523809523809524, 0.5904761904761905, 0.7142857142857143, 0.5904761904761905, 0.7142857142857143, 0.5904761904761905, 0.8238095238095238, 0.7761904761904762, 0.780952380952381, 0.8238095238095238, 0.7142857142857143, 0.7761904761904762, 0.8238095238095238, 0.7142857142857143, 0.8238095238095238, 0.7142857142857143, 0.7761904761904762, 0.8238095238095238, 0.6523809523809524, 0.7761904761904762, 0.7142857142857143, 0.7142857142857143, 0.6523809523809524, 0.7142857142857143, 0.46190476190476193, 0.7142857142857143, 0.6523809523809524, 0.7761904761904762, 0.719047619047619, 0.8238095238095238, 0.7761904761904762, 0.7142857142857143, 0.8238095238095238, 0.7142857142857143, 0.5285714285714286, 0.7142857142857143, 0.7142857142857143, 0.7761904761904762, 0.6523809523809524, 0.8238095238095238, 0.7761904761904762, 0.7142857142857143, 0.8238095238095238, 0.5285714285714286, 0.7142857142857143, 0.6523809523809524, 0.8238095238095238, 0.5285714285714286, 0.780952380952381, 0.6523809523809524, 0.46190476190476193, 0.6523809523809524, 0.8238095238095238, 0.6523809523809524, 0.7142857142857143, 0.7761904761904762, 0.5904761904761905, 0.6523809523809524, 0.780952380952381, 0.8238095238095238, 0.7142857142857143, 0.7142857142857143, 0.7761904761904762, 0.719047619047619, 0.7761904761904762, 0.7761904761904762, 0.6523809523809524, 0.7761904761904762, 0.7761904761904762, 0.6523809523809524, 0.7142857142857143, 0.7142857142857143, 0.6523809523809524, 0.5285714285714286, 0.40476190476190477, 0.6523809523809524, 0.7761904761904762, 0.8238095238095238, 0.780952380952381, 0.7761904761904762, 0.7761904761904762, 0.8238095238095238, 0.8238095238095238, 0.719047619047619, 0.7761904761904762, 0.7142857142857143, 0.7142857142857143, 0.6523809523809524, 0.6523809523809524, 0.7761904761904762, 0.7142857142857143, 0.7142857142857143, 0.7142857142857143, 0.7142857142857143, 0.7761904761904762, 0.7142857142857143, 0.8238095238095238, 0.7142857142857143, 0.719047619047619, 0.7142857142857143, 0.7761904761904762, 0.7142857142857143, 0.5285714285714286, 0.719047619047619, 0.7761904761904762, 0.7142857142857143, 0.8238095238095238, 0.7761904761904762, 0.7142857142857143, 0.6523809523809524, 0.7761904761904762, 0.7761904761904762]","[3.0, 3.0, 2.0, 4.0, 2.0, 2.0, 3.0, 5.0, 1.0, 1.0, 2.0, 3.0, 5.0, 1.0, 2.0, 3.0, 4.0, 3.0, 4.0, 3.0, 4.0, 1.0, 2.0, 1.0, 1.0, 3.0, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0, 1.0, 3.0, 1.0, 3.0, 2.0, 3.0, 2.0, 6.0, 3.0, 4.0, 2.0, 2.0, 1.0, 2.0, 2.0, 1.0, 2.0, 5.0, 2.0, 3.0, 2.0, 3.0, 1.0, 2.0, 2.0, 1.0, 5.0, 2.0, 3.0, 1.0, 5.0, 1.0, 4.0, 6.0, 3.0, 1.0, 3.0, 2.0, 1.0, 4.0, 3.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 1.0, 2.0, 3.0, 2.0, 1.0, 3.0, 2.0, 3.0, 3.0, 5.0, 7.0, 4.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 2.0, 1.0, 3.0, 2.0, 3.0, 3.0, 1.0, 3.0, 3.0, 2.0, 2.0, 1.0, 2.0, 1.0, 3.0, 2.0, 3.0, 1.0, 3.0, 5.0, 2.0, 2.0, 3.0, 1.0, 2.0, 2.0, 3.0, 1.0, 2.0]","[23, 13, 6, 30, 13, 15, 17, 37, 5, 1, 13, 16, 34, 7, 14, 17, 23, 15, 33, 9, 8, 4, 2, 1, 3, 11, 12, 14, 15, 17, 20, 16, 1, 52, 5, 6, 22, 15, 22, 27, 3, 15, 19, 13, 5, 10, 7, 2, 93, 31, 24, 9, 4, 7, 9, 4, 47, 1, 17, 22, 23, 6, 35, 8, 7, 50, 11, 6, 22, 16, 2, 33, 33, 3, 5, 21, 43, 20, 6, 6, 5, 9, 7, 7, 68, 12, 13, 13, 15, 49, 39, 25, 7, 3, 22, 20, 2, 1, 9, 8, 6, 29, 10, 13, 3, 25, 13, 18, 16, 6, 32, 5, 12, 51, 8, 10, 13, 27, 7, 2, 6, 12, 6, 14, 55, 10, 9]"
6144,12.993630573248408,2.1974522292993632,21.301274061203003,-0.004160046577453613,1.0,0.002282817382365465,0.013602016493678093,0.7233253703452647,0.7279951471034274,"[0.7761904761904762, 0.6571428571428571, 0.8238095238095238, 0.7142857142857143, 0.5285714285714286, 0.7761904761904762, 0.7761904761904762, 0.5904761904761905, 0.7761904761904762, 0.7761904761904762, 0.7761904761904762, 0.7761904761904762, 0.6523809523809524, 0.7142857142857143, 0.7142857142857143, 0.7761904761904762, 0.6571428571428571, 0.7142857142857143, 0.7761904761904762, 0.7142857142857143, 0.7142857142857143, 0.6571428571428571, 0.7142857142857143, 0.8238095238095238, 0.7142857142857143, 0.8238095238095238, 0.7142857142857143, 0.8238095238095238, 0.34285714285714286, 0.7142857142857143, 0.6523809523809524, 0.7761904761904762, 0.8238095238095238, 0.8238095238095238, 0.8238095238095238, 0.6523809523809524, 0.780952380952381, 0.7761904761904762, 0.40476190476190477, 0.8238095238095238, 0.8238095238095238, 0.780952380952381, 0.7761904761904762, 0.8238095238095238, 0.7142857142857143, 0.7761904761904762, 0.7142857142857143, 0.7761904761904762, 0.8238095238095238, 0.46190476190476193, 0.6523809523809524, 0.719047619047619, 0.5904761904761905, 0.8238095238095238, 0.8238095238095238, 0.8238095238095238, 0.6571428571428571, 0.7761904761904762, 0.5904761904761905, 0.8238095238095238, 0.7142857142857143, 0.7142857142857143, 0.7761904761904762, 0.7761904761904762, 0.6523809523809524, 0.5904761904761905, 0.6571428571428571, 0.7142857142857143, 0.7761904761904762, 0.8238095238095238, 0.7761904761904762, 0.780952380952381, 0.7142857142857143, 0.7761904761904762, 0.7761904761904762, 0.7142857142857143, 0.5952380952380952, 0.7142857142857143, 0.7761904761904762, 0.7142857142857143, 0.8238095238095238, 0.780952380952381, 0.8238095238095238, 0.7142857142857143, 0.7761904761904762, 0.8238095238095238, 0.7142857142857143, 0.5904761904761905, 0.8238095238095238, 0.7761904761904762, 0.7761904761904762, 0.780952380952381, 0.8238095238095238, 0.6523809523809524, 0.7142857142857143, 0.8238095238095238, 0.7761904761904762, 0.40476190476190477, 0.8238095238095238, 0.7761904761904762, 0.7761904761904762, 0.719047619047619, 0.7142857142857143, 0.5285714285714286, 0.7142857142857143, 0.7142857142857143, 0.6571428571428571, 0.8238095238095238, 0.7142857142857143, 0.7761904761904762, 0.7761904761904762, 0.780952380952381, 0.7761904761904762, 0.8238095238095238, 0.7761904761904762, 0.7142857142857143, 0.7761904761904762, 0.7761904761904762, 0.7142857142857143, 0.7761904761904762, 0.7142857142857143, 0.7761904761904762, 0.7142857142857143, 0.8238095238095238, 0.7142857142857143, 0.5285714285714286, 0.780952380952381, 0.6523809523809524, 0.7142857142857143, 0.7142857142857143, 0.7142857142857143, 0.5904761904761905, 0.7142857142857143, 0.7142857142857143, 0.7142857142857143, 0.7142857142857143, 0.6571428571428571, 0.7761904761904762, 0.7761904761904762, 0.7142857142857143, 0.8238095238095238, 0.7142857142857143, 0.5904761904761905, 0.7761904761904762, 0.8238095238095238, 0.7761904761904762, 0.6571428571428571, 0.6523809523809524, 0.7761904761904762, 0.7761904761904762, 0.7142857142857143, 0.6571428571428571, 0.40476190476190477, 0.7142857142857143, 0.7761904761904762, 0.8238095238095238, 0.6571428571428571]","[1.0, 3.0, 1.0, 3.0, 5.0, 2.0, 1.0, 4.0, 1.0, 1.0, 2.0, 1.0, 3.0, 3.0, 2.0, 2.0, 3.0, 3.0, 2.0, 3.0, 2.0, 3.0, 3.0, 1.0, 2.0, 1.0, 2.0, 1.0, 9.0, 3.0, 3.0, 1.0, 1.0, 1.0, 1.0, 3.0, 1.0, 1.0, 8.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3.0, 2.0, 2.0, 1.0, 1.0, 7.0, 3.0, 2.0, 5.0, 1.0, 1.0, 1.0, 3.0, 1.0, 5.0, 1.0, 3.0, 2.0, 1.0, 1.0, 3.0, 5.0, 3.0, 2.0, 2.0, 1.0, 2.0, 1.0, 3.0, 2.0, 1.0, 3.0, 4.0, 2.0, 2.0, 3.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 2.0, 4.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3.0, 3.0, 1.0, 1.0, 7.0, 1.0, 1.0, 2.0, 2.0, 2.0, 5.0, 2.0, 3.0, 3.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 1.0, 3.0, 2.0, 2.0, 1.0, 2.0, 1.0, 2.0, 5.0, 1.0, 4.0, 3.0, 3.0, 2.0, 4.0, 2.0, 2.0, 3.0, 2.0, 3.0, 1.0, 1.0, 3.0, 1.0, 2.0, 4.0, 2.0, 1.0, 2.0, 3.0, 4.0, 1.0, 2.0, 3.0, 3.0, 7.0, 2.0, 2.0, 1.0, 3.0]","[19, 11, 5, 13, 26, 21, 8, 10, 9, 12, 8, 45, 14, 6, 42, 9, 19, 17, 12, 11, 23, 5, 14, 1, 6, 9, 21, 6, 17, 13, 13, 5, 2, 1, 3, 16, 3, 4, 42, 1, 3, 5, 12, 3, 26, 5, 16, 15, 1, 37, 9, 2, 18, 2, 3, 2, 6, 3, 16, 2, 27, 20, 13, 28, 11, 38, 14, 14, 7, 3, 4, 6, 13, 36, 7, 5, 38, 29, 2, 13, 13, 7, 2, 32, 12, 5, 15, 16, 10, 2, 6, 6, 4, 13, 4, 3, 17, 33, 4, 13, 11, 9, 18, 24, 6, 5, 16, 3, 25, 6, 2, 7, 3, 2, 10, 32, 16, 6, 30, 4, 6, 8, 15, 2, 13, 15, 4, 11, 16, 10, 23, 24, 55, 4, 21, 11, 17, 13, 12, 38, 2, 20, 31, 7, 1, 3, 23, 8, 5, 10, 18, 29, 43, 10, 11, 3, 10]"
8192,13.193548387096774,2.496774193548387,22.155350923538208,0.05026286840438843,1.0,0.009608305990695953,0.03803873434662819,0.8324787659570575,0.7112442396313364,"[0.7761904761904762, 0.7761904761904762, 0.6523809523809524, 0.7142857142857143, 0.719047619047619, 0.7761904761904762, 0.46190476190476193, 0.8238095238095238, 0.7142857142857143, 0.6571428571428571, 0.7761904761904762, 0.7761904761904762, 0.6523809523809524, 0.7142857142857143, 0.7142857142857143, 0.8238095238095238, 0.7761904761904762, 0.8238095238095238, 0.40476190476190477, 0.780952380952381, 0.7142857142857143, 0.7761904761904762, 0.7761904761904762, 0.7142857142857143, 0.719047619047619, 0.6523809523809524, 0.8238095238095238, 0.7142857142857143, 0.6523809523809524, 0.6571428571428571, 0.7761904761904762, 0.7761904761904762, 0.7761904761904762, 0.46190476190476193, 0.6571428571428571, 0.5285714285714286, 0.7142857142857143, 0.7761904761904762, 0.8238095238095238, 0.719047619047619, 0.7761904761904762, 0.7142857142857143, 0.5285714285714286, 0.6523809523809524, 0.780952380952381, 0.7761904761904762, 0.7761904761904762, 0.7142857142857143, 0.7142857142857143, 0.780952380952381, 0.5904761904761905, 0.7761904761904762, 0.8238095238095238, 0.8238095238095238, 0.6571428571428571, 0.6523809523809524, 0.7142857142857143, 0.7761904761904762, 0.6523809523809524, 0.7761904761904762, 0.7142857142857143, 0.8238095238095238, 0.6523809523809524, 0.6523809523809524, 0.6571428571428571, 0.7761904761904762, 0.7142857142857143, 0.46190476190476193, 0.8238095238095238, 0.6523809523809524, 0.5904761904761905, 0.7142857142857143, 0.8238095238095238, 0.8238095238095238, 0.6571428571428571, 0.7761904761904762, 0.7142857142857143, 0.7142857142857143, 0.7761904761904762, 0.780952380952381, 0.7142857142857143, 0.7761904761904762, 0.7142857142857143, 0.8238095238095238, 0.6523809523809524, 0.7142857142857143, 0.7142857142857143, 0.7142857142857143, 0.7142857142857143, 0.780952380952381, 0.6523809523809524, 0.8238095238095238, 0.8238095238095238, 0.8238095238095238, 0.780952380952381, 0.7142857142857143, 0.6523809523809524, 0.7142857142857143, 0.7142857142857143, 0.780952380952381, 0.7142857142857143, 0.7142857142857143, 0.6523809523809524, 0.7142857142857143, 0.5285714285714286, 0.6523809523809524, 0.7761904761904762, 0.7142857142857143, 0.7761904761904762, 0.780952380952381, 0.7761904761904762, 0.46190476190476193, 0.7142857142857143, 0.5904761904761905, 0.6571428571428571, 0.7761904761904762, 0.46190476190476193, 0.8238095238095238, 0.7142857142857143, 0.6571428571428571, 0.7142857142857143, 0.34285714285714286, 0.7142857142857143, 0.7142857142857143, 0.3476190476190476, 0.7142857142857143, 0.8238095238095238, 0.7142857142857143, 0.7761904761904762, 0.780952380952381, 0.7142857142857143, 0.7761904761904762, 0.7142857142857143, 0.7142857142857143, 0.7761904761904762, 0.7761904761904762, 0.7142857142857143, 0.7761904761904762, 0.7761904761904762, 0.46190476190476193, 0.7761904761904762, 0.7761904761904762, 0.7142857142857143, 0.7761904761904762, 0.780952380952381, 0.7142857142857143, 0.7761904761904762, 0.7142857142857143, 0.7142857142857143, 0.7142857142857143, 0.7761904761904762, 0.6523809523809524, 0.40476190476190477, 0.7142857142857143, 0.6571428571428571]","[2.0, 2.0, 3.0, 3.0, 2.0, 2.0, 7.0, 1.0, 3.0, 3.0, 1.0, 1.0, 3.0, 3.0, 2.0, 1.0, 2.0, 1.0, 8.0, 1.0, 2.0, 2.0, 1.0, 3.0, 2.0, 3.0, 1.0, 3.0, 3.0, 3.0, 1.0, 2.0, 1.0, 7.0, 3.0, 5.0, 3.0, 1.0, 1.0, 2.0, 1.0, 3.0, 5.0, 4.0, 1.0, 2.0, 1.0, 3.0, 3.0, 1.0, 4.0, 2.0, 1.0, 1.0, 3.0, 3.0, 2.0, 1.0, 3.0, 1.0, 3.0, 1.0, 4.0, 3.0, 3.0, 2.0, 3.0, 7.0, 1.0, 3.0, 5.0, 2.0, 1.0, 1.0, 3.0, 1.0, 2.0, 2.0, 1.0, 1.0, 2.0, 2.0, 3.0, 1.0, 3.0, 3.0, 2.0, 2.0, 3.0, 1.0, 3.0, 1.0, 1.0, 1.0, 1.0, 3.0, 3.0, 3.0, 3.0, 1.0, 3.0, 2.0, 4.0, 2.0, 5.0, 3.0, 1.0, 3.0, 2.0, 1.0, 2.0, 7.0, 3.0, 4.0, 3.0, 1.0, 6.0, 1.0, 2.0, 3.0, 3.0, 8.0, 2.0, 3.0, 8.0, 3.0, 1.0, 3.0, 2.0, 1.0, 2.0, 2.0, 2.0, 3.0, 1.0, 2.0, 2.0, 2.0, 1.0, 6.0, 1.0, 1.0, 2.0, 2.0, 1.0, 3.0, 2.0, 2.0, 2.0, 2.0, 1.0, 4.0, 7.0, 3.0, 3.0]","[14, 7, 8, 24, 8, 10, 45, 4, 15, 24, 6, 3, 7, 22, 25, 1, 7, 1, 33, 7, 16, 3, 29, 16, 5, 12, 2, 19, 7, 14, 6, 9, 10, 19, 15, 25, 11, 7, 1, 5, 18, 11, 16, 12, 4, 11, 6, 5, 14, 1, 16, 7, 1, 2, 11, 9, 18, 15, 4, 3, 10, 1, 27, 24, 14, 5, 18, 24, 2, 17, 27, 30, 1, 7, 10, 6, 10, 21, 16, 6, 15, 18, 7, 9, 30, 8, 21, 12, 8, 8, 15, 2, 3, 13, 3, 11, 8, 9, 8, 4, 18, 3, 18, 6, 20, 32, 13, 14, 23, 9, 5, 20, 8, 17, 11, 12, 40, 2, 62, 8, 13, 61, 16, 19, 22, 5, 3, 3, 24, 2, 28, 9, 24, 10, 8, 9, 14, 7, 10, 31, 8, 35, 17, 2, 28, 10, 9, 11, 11, 9, 5, 9, 38, 8, 12]"
10240,10.989189189189188,2.5675675675675675,22.70800518989563,0.0512731671333313,1.0,0.009051013737916946,0.03151554614305496,0.8944638527929782,0.7085456885456887,"[0.34285714285714286, 0.7761904761904762, 0.7761904761904762, 0.7761904761904762, 0.780952380952381, 0.8238095238095238, 0.7142857142857143, 0.7142857142857143, 0.6523809523809524, 0.719047619047619, 0.7761904761904762, 0.8238095238095238, 0.46190476190476193, 0.7142857142857143, 0.6571428571428571, 0.7142857142857143, 0.7142857142857143, 0.7761904761904762, 0.40476190476190477, 0.7142857142857143, 0.7761904761904762, 0.7761904761904762, 0.7142857142857143, 0.46190476190476193, 0.7761904761904762, 0.7142857142857143, 0.7761904761904762, 0.8238095238095238, 0.5904761904761905, 0.780952380952381, 0.8238095238095238, 0.8238095238095238, 0.7142857142857143, 0.8238095238095238, 0.6571428571428571, 0.8238095238095238, 0.7142857142857143, 0.7142857142857143, 0.8238095238095238, 0.780952380952381, 0.7761904761904762, 0.8238095238095238, 0.5904761904761905, 0.6523809523809524, 0.5285714285714286, 0.46190476190476193, 0.46190476190476193, 0.7761904761904762, 0.8238095238095238, 0.6571428571428571, 0.7142857142857143, 0.6523809523809524, 0.7761904761904762, 0.7142857142857143, 0.719047619047619, 0.7761904761904762, 0.6523809523809524, 0.7761904761904762, 0.7142857142857143, 0.6571428571428571, 0.7142857142857143, 0.8238095238095238, 0.7761904761904762, 0.7142857142857143, 0.719047619047619, 0.6523809523809524, 0.7761904761904762, 0.8238095238095238, 0.40476190476190477, 0.5952380952380952, 0.7142857142857143, 0.7761904761904762, 0.6523809523809524, 0.40476190476190477, 0.7142857142857143, 0.5285714285714286, 0.7142857142857143, 0.7142857142857143, 0.7761904761904762, 0.780952380952381, 0.8238095238095238, 0.7761904761904762, 0.7761904761904762, 0.6523809523809524, 0.719047619047619, 0.5904761904761905, 0.7142857142857143, 0.6523809523809524, 0.7761904761904762, 0.7142857142857143, 0.7761904761904762, 0.7142857142857143, 0.7142857142857143, 0.5285714285714286, 0.6523809523809524, 0.7761904761904762, 0.7761904761904762, 0.7761904761904762, 0.7142857142857143, 0.7761904761904762, 0.7761904761904762, 0.8238095238095238, 0.8238095238095238, 0.46190476190476193, 0.6571428571428571, 0.7761904761904762, 0.6523809523809524, 0.7761904761904762, 0.7142857142857143, 0.780952380952381, 0.8238095238095238, 0.6523809523809524, 0.7761904761904762, 0.7142857142857143, 0.780952380952381, 0.7761904761904762, 0.34285714285714286, 0.8238095238095238, 0.46190476190476193, 0.5904761904761905, 0.8238095238095238, 0.5285714285714286, 0.8238095238095238, 0.40476190476190477, 0.6571428571428571, 0.6523809523809524, 0.8238095238095238, 0.46190476190476193, 0.7761904761904762, 0.6523809523809524, 0.6523809523809524, 0.7142857142857143, 0.8238095238095238, 0.7142857142857143, 0.5285714285714286, 0.8238095238095238, 0.5285714285714286, 0.8238095238095238, 0.7761904761904762, 0.7761904761904762, 0.8238095238095238, 0.7142857142857143, 0.7142857142857143, 0.7761904761904762, 0.719047619047619, 0.5904761904761905, 0.7142857142857143, 0.7761904761904762, 0.7761904761904762, 0.6571428571428571, 0.8238095238095238, 0.8238095238095238, 0.7761904761904762, 0.7761904761904762, 0.719047619047619, 0.7142857142857143, 0.7761904761904762, 0.7142857142857143, 0.7142857142857143, 0.780952380952381, 0.7142857142857143, 0.7761904761904762, 0.5904761904761905, 0.7761904761904762, 0.780952380952381, 0.7761904761904762, 0.7142857142857143, 0.7142857142857143, 0.7761904761904762, 0.6571428571428571, 0.7761904761904762, 0.8238095238095238, 0.6523809523809524, 0.6523809523809524, 0.7761904761904762, 0.7142857142857143, 0.8238095238095238, 0.7142857142857143, 0.7761904761904762, 0.3476190476190476, 0.7142857142857143, 0.7142857142857143, 0.7761904761904762, 0.7142857142857143, 0.5904761904761905]","[8.0, 1.0, 2.0, 2.0, 1.0, 1.0, 3.0, 2.0, 3.0, 2.0, 2.0, 1.0, 7.0, 2.0, 3.0, 2.0, 3.0, 1.0, 8.0, 2.0, 1.0, 2.0, 3.0, 6.0, 1.0, 3.0, 2.0, 1.0, 4.0, 1.0, 1.0, 1.0, 3.0, 1.0, 3.0, 1.0, 3.0, 3.0, 1.0, 1.0, 2.0, 1.0, 4.0, 4.0, 5.0, 7.0, 6.0, 2.0, 1.0, 3.0, 3.0, 3.0, 2.0, 2.0, 2.0, 2.0, 3.0, 1.0, 3.0, 3.0, 3.0, 1.0, 1.0, 2.0, 2.0, 3.0, 2.0, 1.0, 8.0, 4.0, 3.0, 2.0, 3.0, 7.0, 2.0, 5.0, 2.0, 3.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3.0, 2.0, 5.0, 3.0, 3.0, 1.0, 2.0, 2.0, 3.0, 3.0, 5.0, 3.0, 1.0, 1.0, 2.0, 2.0, 1.0, 1.0, 1.0, 1.0, 7.0, 3.0, 2.0, 3.0, 1.0, 3.0, 1.0, 1.0, 4.0, 2.0, 3.0, 1.0, 2.0, 8.0, 1.0, 7.0, 4.0, 1.0, 5.0, 1.0, 7.0, 3.0, 3.0, 1.0, 7.0, 2.0, 3.0, 4.0, 3.0, 1.0, 3.0, 5.0, 1.0, 5.0, 1.0, 1.0, 1.0, 1.0, 3.0, 3.0, 2.0, 2.0, 4.0, 3.0, 2.0, 2.0, 3.0, 1.0, 1.0, 2.0, 1.0, 2.0, 3.0, 1.0, 2.0, 2.0, 1.0, 3.0, 1.0, 4.0, 1.0, 1.0, 1.0, 3.0, 3.0, 2.0, 3.0, 2.0, 1.0, 3.0, 3.0, 1.0, 3.0, 1.0, 3.0, 2.0, 8.0, 3.0, 2.0, 1.0, 3.0, 4.0]","[27, 6, 20, 12, 3, 2, 20, 39, 5, 8, 22, 4, 10, 17, 16, 49, 19, 2, 37, 16, 18, 20, 11, 31, 3, 17, 4, 2, 23, 2, 1, 2, 4, 4, 12, 1, 7, 18, 4, 1, 12, 3, 16, 10, 22, 41, 25, 3, 1, 4, 13, 9, 10, 11, 3, 7, 11, 21, 6, 6, 7, 3, 17, 23, 3, 9, 2, 2, 17, 7, 11, 4, 16, 33, 19, 33, 14, 6, 8, 2, 1, 7, 5, 13, 11, 13, 7, 10, 6, 18, 8, 8, 3, 13, 17, 16, 25, 3, 13, 10, 7, 4, 4, 23, 5, 6, 21, 12, 5, 11, 1, 10, 3, 13, 1, 13, 51, 6, 17, 22, 9, 15, 1, 34, 10, 9, 2, 11, 2, 12, 6, 15, 1, 8, 11, 4, 11, 4, 14, 12, 1, 11, 9, 7, 10, 26, 12, 6, 3, 8, 9, 1, 3, 3, 5, 8, 8, 9, 19, 4, 5, 5, 19, 7, 7, 9, 18, 12, 2, 3, 4, 2, 7, 13, 21, 4, 2, 9, 7, 28, 16, 16, 2, 8, 23]"
